,Boca de entrega,Artículo@LITM,Artículo@Descripcion,Nº Orden@Tipo Documento,Nº Orden@Nro. Documento,Cajas Solicitadas,Pallets Solicitados
183,266980,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663768,68.0,0.25
184,266980,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663728,8.0,0.1
185,266980,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663766,20.0,0.076923
186,266980,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663767,10.0,0.038462
187,266980,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663768,10.0,0.038462
188,266980,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663766,40.0,0.153846
189,266980,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663767,10.0,0.038462
190,266980,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663768,10.0,0.038462
191,242906,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175900,360.0,5.0
192,242906,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175900,150.0,3.0
193,242906,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175900,100.0,0.446429
194,319981,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663678,18.0,0.125
195,225596,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,662893,20.0,0.076923
196,225596,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663441,20.0,0.076923
197,225596,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663739,20.0,0.076923
198,242964,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663740,20.0,0.076923
199,242964,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663740,100.0,0.384615
200,242964,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",SD,175889,5.0,0.022321
201,242964,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175889,5.0,0.022321
202,242964,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175889,10.0,0.044643
203,330012,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175904,120.0,2.0
204,330012,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175904,216.0,3.0
205,330012,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663800,35.0,0.134615
206,330012,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663800,34.0,0.125
207,330012,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663800,840.0,3.230769
208,330012,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663800,3196.0,11.75
209,330012,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663800,24.0,0.092308
210,330921,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663813,50.0,0.347222
211,330921,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663813,250.0,0.961538
212,330921,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663813,50.0,0.192308
213,330921,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",SD,663813,25.0,0.173611
214,330921,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663815,520.0,2.0
215,330921,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663813,432.0,3.0
216,330921,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663813,324.0,3.0
217,330921,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663004,740.0,2.846154
218,330921,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663813,260.0,1.0
219,330918,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663806,70.0,0.486111
220,330918,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",SD,663806,25.0,0.096154
221,330918,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663806,130.0,0.5
222,330918,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663806,125.0,0.480769
223,330918,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",SD,663806,72.0,0.5
224,330918,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663806,700.0,2.692308
225,330918,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663806,360.0,2.5
226,330918,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663806,432.0,4.0
227,330918,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663806,65.0,0.25
228,330918,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663806,70.0,0.486111
229,330918,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663806,65.0,0.25
230,231959,6090020010,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.     ",SD,663758,30.0,0.079576
231,344134,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175896,30.0,0.162162
232,344134,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175896,720.0,18.0
233,344134,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663759,20.0,0.076923
234,344134,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663759,20.0,0.076923
235,344134,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663764,1040.0,4.0
236,344134,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663764,210.0,1.666667
237,344134,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663764,216.0,2.0
238,344134,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663764,100.0,0.384615
239,344134,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175896,16.0,0.083333
240,255871,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175891,144.0,2.0
241,255871,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175891,150.0,3.0
242,255871,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663749,50.0,0.192308
243,255871,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663349,100.0,0.694444
244,255871,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663749,100.0,0.384615
245,255871,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663749,50.0,0.347222
246,255871,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663749,18.0,0.166667
247,319406,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175798,240.0,4.0
248,304576,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175894,10.0,0.054054
249,304576,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175894,20.0,0.125
250,304576,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175894,20.0,0.125
251,304576,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175894,300.0,6.0
252,304576,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663755,544.0,2.0
253,304576,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",SD,175894,32.0,0.142857
254,304576,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175894,32.0,0.142857
255,253425,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175919,650.0,13.0
256,253425,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175920,650.0,13.0
257,253425,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175921,650.0,13.0
258,253425,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175919,780.0,13.0
259,253425,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175920,780.0,13.0
260,253425,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175921,780.0,13.0
261,253425,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663819,780.0,3.0
262,253425,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663820,780.0,3.0
263,253425,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663819,1300.0,5.0
264,253425,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663820,2340.0,9.0
265,253425,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663819,2160.0,15.0
266,253425,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663820,1728.0,12.0
267,253425,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663819,780.0,3.0
268,253425,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663820,520.0,2.0
269,245262,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663567,780.0,3.0
270,245262,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663567,2080.0,8.0
271,245262,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663567,1584.0,11.0
272,245262,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663567,1040.0,4.0
273,301161,6011270001,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL       ",SD,175883,50.0,0.347222
274,301161,6011270002,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL       ",SD,175927,50.0,0.47619
275,301161,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175882,420.0,2.625
276,301161,6011570002,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.            ",SD,175883,22.0,0.366667
277,301161,6011570005,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.           ",SD,175883,50.0,0.3125
278,301161,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663705,1820.0,7.0
279,301161,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",SD,663705,100.0,0.265252
280,301161,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663706,324.0,4.05
281,301161,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175867,300.0,1.339286
282,301161,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175867,473.0,2.111607
283,251874,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175768,600.0,10.0
284,251874,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175768,720.0,10.0
285,242389,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175815,37.0,0.2
286,242389,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175815,20.0,0.125
287,242389,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175815,20.0,0.125
288,242389,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175815,600.0,12.0
289,242389,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",SD,663727,80.0,1.0
290,242389,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175815,32.0,0.142857
291,311778,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",SD,662400,16.0,0.2
292,311778,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",SD,662400,1.0,0.002653
293,237748,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663480,720.0,5.0
294,232173,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175918,46.0,0.248649
295,232173,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175918,1.0,0.00625
296,232173,6011570002,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.            ",SD,175917,10.0,0.166667
297,232173,6011570001,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.           ",SD,175916,16.0,0.222222
298,325039,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663503,180.0,0.692308
299,274918,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175851,30.0,0.5
300,273955,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175767,180.0,3.0
301,273955,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175767,336.0,4.666667
302,313119,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175848,60.0,1.0
303,313119,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663664,368.0,4.6
304,202821,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175903,40.0,0.666667
305,202821,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175903,36.0,0.5
306,202821,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175903,20.0,0.4
307,202821,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663796,20.0,0.076923
308,202821,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663796,80.0,0.307692
309,202821,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663796,34.0,0.125
310,202821,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",SD,175903,5.0,0.022321
311,202821,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175903,5.0,0.022321
312,202821,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175903,10.0,0.044643
313,242156,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663769,80.0,0.307692
314,242156,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",SD,663769,30.0,0.115385
315,242156,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663253,30.0,0.208333
316,242156,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663769,20.0,0.138889
317,242156,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663769,1000.0,3.846154
318,242156,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663412,24.0,0.166667
319,242156,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663769,600.0,4.166667
320,242156,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663769,200.0,0.735294
321,242156,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",SD,663769,360.0,3.333333
322,242156,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663769,200.0,0.769231
323,242156,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663769,300.0,1.153846
324,242156,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663769,60.0,0.75
325,242156,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663769,91.0,0.842593
326,242156,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663769,480.0,1.846154
327,242156,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",SD,663769,67.0,0.8375
328,242156,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663253,40.0,0.153846
329,330853,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",SD,663722,377.0,1.0
330,330853,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",SD,663722,160.0,2.0
331,330853,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",SD,663722,377.0,1.0
332,330853,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663722,160.0,2.0
333,330853,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",SD,663722,261.0,0.692308
334,330853,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",SD,663722,80.0,1.0
335,232571,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175697,32.0,0.142857
336,361408,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175863,72.0,1.0
337,361408,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175863,60.0,1.2
338,260883,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175615,30.0,0.1875
339,260883,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175911,1560.0,26.0
340,260883,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663810,816.0,3.0
341,260883,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663809,80.0,1.0
342,260883,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663810,400.0,5.0
343,226806,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175902,1560.0,26.0
344,366063,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175753,5.0,0.027027
345,366063,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175753,5.0,0.03125
346,366063,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175753,5.0,0.03125
347,282507,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175759,5.0,0.03125
348,282507,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175759,5.0,0.03125
349,282507,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663555,40.0,0.153846
350,280831,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175915,10.0,0.0625
351,280831,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175915,10.0,0.0625
352,280831,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175915,1260.0,21.0
353,280831,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175915,8.0,0.035714
354,241222,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175781,5.0,0.03125
355,241222,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175781,5.0,0.03125
356,241222,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175781,16.0,0.071429
357,363993,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175771,5.0,0.027027
358,363993,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175771,5.0,0.03125
359,363993,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175771,5.0,0.03125
360,363993,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,662182,60.0,0.230769
361,363993,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,662759,60.0,0.230769
362,363993,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663517,36.0,0.25
363,363993,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",SD,663517,5.0,0.013263
364,363993,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",SD,663517,5.0,0.0625
365,363993,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,661181,20.0,0.076923
366,363993,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,661182,20.0,0.076923
